sequence_index,return,first_chamber_filling,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000536,172.43736,90.2141,68.8233,110,41
1970-01-01 00:00:00.000000537,170.41856,89.39526,67.552086,110,42
1970-01-01 00:00:00.000000538,164.07623,88.40085,66.40432,110,43
1970-01-01 00:00:00.000000539,157.45363,87.75367,65.07909,110,44
1970-01-01 00:00:00.000000540,150.60037,86.93479,64.0355,110,45
1970-01-01 00:00:00.000000541,145.31763,86.137146,63.090282,110,46
1970-01-01 00:00:00.000000542,144.8058,84.870766,62.71412,110,47
1970-01-01 00:00:00.000000543,141.6934,84.01619,61.804592,110,48
1970-01-01 00:00:00.000000544,139.3435,82.705444,60.745552,110,49
1970-01-01 00:00:00.000000545,136.1795,81.988815,59.825424,110,50
1970-01-01 00:00:00.000000546,130.21727,82.12675,58.28993,110,51
1970-01-01 00:00:00.000000547,125.522,82.329285,57.424763,110,52
1970-01-01 00:00:00.000000548,125.54197,82.1904,56.09953,110,53
1970-01-01 00:00:00.000000549,123.7636,83.10185,56.872105,110,54
1970-01-01 00:00:00.000000550,136.1501,83.77411,56.56636,110,55
1970-01-01 00:00:00.000000551,128.6491,84.17726,55.785107,110,56
1970-01-01 00:00:00.000000552,132.23936,83.47609,55.079094,110,57
1970-01-01 00:00:00.000000553,134.68297,84.30459,54.743435,110,58
1970-01-01 00:00:00.000000554,130.85843,84.40007,54.257336,110,59
1970-01-01 00:00:00.000000555,133.5383,84.26407,53.893715,110,60
1970-01-01 00:00:00.000000556,131.77304,84.05188,53.230125,110,61
1970-01-01 00:00:00.000000557,126.28623,83.88599,52.767162,110,62
1970-01-01 00:00:00.000000558,125.002464,83.69502,52.32157,110,63
1970-01-01 00:00:00.000000559,113.92929,81.5162,49.665314,110,64
1970-01-01 00:00:00.000000560,118.65193,81.224915,49.84085,110,65
1970-01-01 00:00:00.000000561,122.3473,83.098,51.103405,110,66
1970-01-01 00:00:00.000000562,133.91908,82.55401,52.33217,110,67
1970-01-01 00:00:00.000000563,115.17432,84.091415,52.111313,110,68
1970-01-01 00:00:00.000000564,139.63588,83.170334,52.996716,110,69
1970-01-01 00:00:00.000000565,134.8056,85.45235,54.440586,110,70
1970-01-01 00:00:00.000000566,142.73357,86.77757,56.194057,110,71
1970-01-01 00:00:00.000000567,129.67386,85.33372,56.430355,110,72
1970-01-01 00:00:00.000000568,86.07912,72.842384,57.410305,110,73
1970-01-01 00:00:00.000000569,28.576937,62.38135,51.417816,110,74
1970-01-01 00:00:00.000000570,1.009313,54.481087,53.559982,110,75
1970-01-01 00:00:00.000000571,0.23102844,56.287613,56.32715,110,76
1970-01-01 00:00:00.000000572,0.2570114,60.165886,62.337,110,77
1970-01-01 00:00:00.000000573,0.2308115,62.520256,70.11768,110,78
1970-01-01 00:00:00.000000574,0.2309747,62.356285,73.68633,110,79
1970-01-01 00:00:00.000000575,0.23011486,87.73534,92.10359,110,80
1970-01-01 00:00:00.000000576,0.2314559,100.0,100.0,110,81
1970-01-01 00:00:00.000000577,0.23123713,100.0,100.0,110,82
1970-01-01 00:00:00.000000578,0.23010397,100.0,100.0,110,83
1970-01-01 00:00:00.000000579,0.23148097,100.0,100.0,110,84
1970-01-01 00:00:00.000000580,0.2307886,100.0,100.0,110,85
1970-01-01 00:00:00.000000581,0.2304647,100.0,100.0,110,86
1970-01-01 00:00:00.000000582,0.2314285,100.0,100.0,110,87
1970-01-01 00:00:00.000000183,248.06227,96.45446,76.444824,112,10
1970-01-01 00:00:00.000000184,165.6556,88.51948,75.52758,112,11
1970-01-01 00:00:00.000000185,117.686356,82.71026,71.739975,112,12
1970-01-01 00:00:00.000000186,130.8324,82.31868,66.38502,112,13
1970-01-01 00:00:00.000000187,128.05856,82.949455,65.643326,112,14
1970-01-01 00:00:00.000000188,125.2068,82.02063,65.30672,112,15
1970-01-01 00:00:00.000000189,120.4789,80.79091,65.28163,112,16
1970-01-01 00:00:00.000000190,117.239334,80.28452,65.50445,112,17
1970-01-01 00:00:00.000000191,116.782364,79.15703,65.84586,112,18
1970-01-01 00:00:00.000000192,111.671936,78.91975,66.0677,112,19
1970-01-01 00:00:00.000000193,108.217705,78.27642,65.70216,112,20
1970-01-01 00:00:00.000000194,106.56247,77.795135,65.92785,112,21
1970-01-01 00:00:00.000000195,102.0349,78.15586,66.005974,112,22
1970-01-01 00:00:00.000000196,103.66006,78.14909,66.18537,112,23
1970-01-01 00:00:00.000000197,107.91705,79.33737,66.53548,112,24
1970-01-01 00:00:00.000000198,107.833336,78.914925,66.83448,112,25
1970-01-01 00:00:00.000000199,108.5521,78.30054,66.83738,112,26
1970-01-01 00:00:00.000000200,110.84737,78.96413,67.2637,112,27
1970-01-01 00:00:00.000000201,112.79633,78.66126,67.430565,112,28
1970-01-01 00:00:00.000000202,114.3956,78.25134,67.39584,112,29
1970-01-01 00:00:00.000000203,109.55492,78.20818,67.23633,112,30
1970-01-01 00:00:00.000000172,78.29832,73.86959,68.54359,113,10
1970-01-01 00:00:00.000000173,80.26084,74.23225,68.28511,113,11
1970-01-01 00:00:00.000000174,82.491776,74.6547,67.88291,113,12
1970-01-01 00:00:00.000000175,81.8859,74.44637,67.712204,113,13
1970-01-01 00:00:00.000000176,80.324974,75.163,67.80287,113,14
1970-01-01 00:00:00.000000177,78.61659,75.489006,67.28106,113,15
1970-01-01 00:00:00.000000178,78.389145,75.57002,67.22127,113,16
1970-01-01 00:00:00.000000179,79.799736,75.38677,66.44193,113,17
1970-01-01 00:00:00.000000180,83.03695,75.676125,66.27894,113,18
1970-01-01 00:00:00.000000181,79.64146,74.84568,65.57001,113,19
1970-01-01 00:00:00.000000182,73.96544,72.329285,65.22279,113,20
1970-01-01 00:00:00.000000183,77.88728,70.511185,64.34318,113,21
1970-01-01 00:00:00.000000184,80.51137,70.714714,64.025856,113,22
1970-01-01 00:00:00.000000185,78.11277,71.007904,64.26119,113,23
1970-01-01 00:00:00.000000186,77.9808,71.21527,64.49172,113,24
1970-01-01 00:00:00.000000187,74.89301,72.37171,63.879253,113,25
1970-01-01 00:00:00.000000188,78.97908,73.87828,63.750965,113,26
1970-01-01 00:00:00.000000189,78.83802,74.99228,63.47896,113,27
1970-01-01 00:00:00.000000190,82.33902,75.197975,63.06803,113,28
1970-01-01 00:00:00.000000157,129.22664,78.99111,54.918987,114,10
1970-01-01 00:00:00.000000158,126.892235,78.79919,54.7145,114,11
1970-01-01 00:00:00.000000159,126.0673,78.61689,54.685566,114,12
1970-01-01 00:00:00.000000160,127.66026,78.48476,54.839886,114,13
1970-01-01 00:00:00.000000161,128.61436,78.36226,54.707752,114,14
1970-01-01 00:00:00.000000162,126.268265,78.33333,54.770443,114,15
1970-01-01 00:00:00.000000163,110.80924,77.4836,54.654705,114,16
1970-01-01 00:00:00.000000164,34.33281,69.84664,56.61747,114,17
1970-01-01 00:00:00.000000165,1.0672858,92.704475,91.4593,114,18
1970-01-01 00:00:00.000000166,0.24411793,100.0,100.0,114,19
1970-01-01 00:00:00.000000167,0.23014207,100.0,100.0,114,20
1970-01-01 00:00:00.000000168,0.2305402,100.0,100.0,114,21
1970-01-01 00:00:00.000000169,0.2302312,100.0,100.0,114,22
1970-01-01 00:00:00.000000170,0.23136783,100.0,100.0,114,23
1970-01-01 00:00:00.000000171,0.2311104,100.0,100.0,114,24
1970-01-01 00:00:00.000000172,0.231481,100.0,100.0,114,25
1970-01-01 00:00:00.000000086,0.23111707,100.0,100.0,115,10
1970-01-01 00:00:00.000000087,0.23053513,100.0,100.0,115,11
1970-01-01 00:00:00.000000088,0.23028353,98.77412,99.90451,115,12
1970-01-01 00:00:00.000000089,0.2279992,100.0,100.0,115,13
1970-01-01 00:00:00.000000096,75.770164,79.237076,70.46972,117,10
1970-01-01 00:00:00.000000097,76.58149,79.15509,70.5218,117,11
1970-01-01 00:00:00.000000098,78.77432,78.93324,70.709885,117,12
1970-01-01 00:00:00.000000099,73.21175,79.0191,70.76389,117,13
1970-01-01 00:00:00.000000100,69.36567,78.79052,70.495766,117,14
1970-01-01 00:00:00.000000082,48.8556,90.3993,68.81559,118,10
1970-01-01 00:00:00.000000083,48.98952,88.10666,70.87287,118,11
1970-01-01 00:00:00.000000084,45.99051,81.08095,73.21821,118,12
1970-01-01 00:00:00.000000109,30.340282,74.96624,50.67804,121,10
1970-01-01 00:00:00.000000110,31.833563,75.81211,50.6221,121,11
1970-01-01 00:00:00.000000111,32.50164,75.854546,51.267365,121,12
1970-01-01 00:00:00.000000112,28.568583,76.31172,51.787212,121,13
1970-01-01 00:00:00.000000113,34.891895,76.70911,52.70544,121,14
1970-01-01 00:00:00.000000114,28.186954,76.94059,53.822342,121,15
1970-01-01 00:00:00.000000115,20.466421,76.447716,54.14352,121,16
1970-01-01 00:00:00.000000116,22.985542,75.94246,55.00994,121,17
1970-01-01 00:00:00.000000165,192.9791,94.0268,69.304596,122,10
1970-01-01 00:00:00.000000166,169.34897,92.98995,67.5,122,11
1970-01-01 00:00:00.000000167,162.9528,94.32291,65.451385,122,12
1970-01-01 00:00:00.000000168,165.0217,94.58044,66.358986,122,13
1970-01-01 00:00:00.000000169,172.41513,95.177475,67.3698,122,14
1970-01-01 00:00:00.000000170,176.66814,95.59127,67.9379,122,15
1970-01-01 00:00:00.000000171,175.81863,95.5498,66.9454,122,16
1970-01-01 00:00:00.000000172,180.8664,95.45236,67.067894,122,17
1970-01-01 00:00:00.000000173,167.6953,94.93056,66.15065,122,18
1970-01-01 00:00:00.000000174,158.66223,93.86864,64.56115,122,19
1970-01-01 00:00:00.000000175,147.48607,92.94852,63.223373,122,20
1970-01-01 00:00:00.000000176,135.2732,92.19712,61.330055,122,21
1970-01-01 00:00:00.000000177,137.49376,91.7573,61.68499,122,22
1970-01-01 00:00:00.000000178,143.13364,92.08044,63.074844,122,23
1970-01-01 00:00:00.000000179,148.4493,88.9429,62.872303,122,24
1970-01-01 00:00:00.000000180,141.30487,91.57793,60.986694,122,25
1970-01-01 00:00:00.000000181,144.88834,91.0166,60.94425,122,26
1970-01-01 00:00:00.000000182,128.06313,89.42419,59.7545,122,27
1970-01-01 00:00:00.000000101,127.15707,85.979935,68.8098,123,10
1970-01-01 00:00:00.000000102,120.87064,80.11573,67.82408,123,11
1970-01-01 00:00:00.000000103,112.7834,79.80517,66.12558,123,12
1970-01-01 00:00:00.000000104,90.162926,86.136185,64.42324,123,13
1970-01-01 00:00:00.000000105,86.33889,88.363235,64.94888,123,14
1970-01-01 00:00:00.000000106,87.36119,89.08661,66.296295,123,15
1970-01-01 00:00:00.000000107,96.5174,89.23612,66.898125,123,16
1970-01-01 00:00:00.000000107,0.21008876,100.0,100.0,124,10
1970-01-01 00:00:00.000000108,0.1992152,100.0,100.0,124,11
1970-01-01 00:00:00.000000109,0.1917047,100.0,100.0,124,12
1970-01-01 00:00:00.000000110,0.16668037,100.0,100.0,124,13
1970-01-01 00:00:00.000000111,0.17520906,100.0,100.0,124,14
1970-01-01 00:00:00.000000112,0.17205393,100.0,100.0,124,15
1970-01-01 00:00:00.000000113,0.1703575,100.0,100.0,124,16
1970-01-01 00:00:00.000000164,113.105835,79.31423,55.91725,125,10
1970-01-01 00:00:00.000000165,108.352394,79.30941,56.094723,125,11
1970-01-01 00:00:00.000000166,105.47517,78.419174,55.473583,125,12
1970-01-01 00:00:00.000000167,105.32964,78.5214,55.861305,125,13
1970-01-01 00:00:00.000000168,103.4081,78.314995,55.943283,125,14
1970-01-01 00:00:00.000000169,104.153145,77.637924,55.560383,125,15
1970-01-01 00:00:00.000000170,104.033806,77.67168,55.370377,125,16
1970-01-01 00:00:00.000000171,105.57343,77.819244,55.86323,125,17
1970-01-01 00:00:00.000000172,87.66683,76.15548,55.64911,125,18
1970-01-01 00:00:00.000000173,40.90195,81.00211,65.79476,125,19
1970-01-01 00:00:00.000000174,0.23054726,100.0,100.0,125,20
1970-01-01 00:00:00.000000175,0.23146753,100.0,100.0,125,21
1970-01-01 00:00:00.000000176,0.23064527,100.0,100.0,125,22
1970-01-01 00:00:00.000000177,0.231481,100.0,100.0,125,23
1970-01-01 00:00:00.000000178,0.23056386,100.0,100.0,125,24
1970-01-01 00:00:00.000000179,0.2312712,100.0,100.0,125,25
1970-01-01 00:00:00.000000180,22.827248,100.0,100.0,125,26
1970-01-01 00:00:00.000000208,46.480644,73.946754,53.39892,126,10
1970-01-01 00:00:00.000000209,54.921272,75.15144,54.313274,126,11
1970-01-01 00:00:00.000000210,57.00049,75.2556,55.79378,126,12
1970-01-01 00:00:00.000000211,59.620655,75.382904,57.34375,126,13
1970-01-01 00:00:00.000000212,59.57477,75.556526,58.696953,126,14
1970-01-01 00:00:00.000000213,62.59762,76.14487,60.15529,126,15
1970-01-01 00:00:00.000000214,62.274975,76.733215,61.506565,126,16
1970-01-01 00:00:00.000000215,58.0679,76.90298,64.12038,126,17
1970-01-01 00:00:00.000000216,58.77818,76.72647,65.49769,126,18
1970-01-01 00:00:00.000000217,57.34705,76.287605,67.01293,126,19
1970-01-01 00:00:00.000000218,59.777287,76.67246,68.30728,126,20
1970-01-01 00:00:00.000000219,62.494095,76.92228,70.00964,126,21
1970-01-01 00:00:00.000000220,64.41331,77.537605,71.37056,126,22
1970-01-01 00:00:00.000000221,66.64666,77.51253,72.283966,126,23
1970-01-01 00:00:00.000000222,69.242294,77.60416,72.59742,126,24
1970-01-01 00:00:00.000000223,70.80299,77.60127,72.725685,126,25
1970-01-01 00:00:00.000000224,48.917145,77.444046,72.57811,126,26
1970-01-01 00:00:00.000000225,51.60909,76.42746,72.46239,126,27
1970-01-01 00:00:00.000000226,52.824413,76.16415,72.90991,126,28
1970-01-01 00:00:00.000000227,50.63507,76.067696,73.7201,126,29
1970-01-01 00:00:00.000000228,57.97791,76.07542,74.95949,126,30
1970-01-01 00:00:00.000000229,61.541332,76.4564,75.456215,126,31
1970-01-01 00:00:00.000000230,64.635895,76.36958,75.703125,126,32
1970-01-01 00:00:00.000000231,70.46004,76.218155,75.64429,126,33
1970-01-01 00:00:00.000000232,71.21822,76.51426,75.46056,126,34
1970-01-01 00:00:00.000000188,102.832375,88.634254,66.569244,127,10
1970-01-01 00:00:00.000000189,104.24669,88.71721,66.817116,127,11
1970-01-01 00:00:00.000000190,101.255775,88.43074,66.8692,127,12
1970-01-01 00:00:00.000000191,96.96584,87.39004,66.234566,127,13
1970-01-01 00:00:00.000000192,92.33929,87.19133,65.75618,127,14
1970-01-01 00:00:00.000000193,88.46921,86.902016,65.48225,127,15
1970-01-01 00:00:00.000000194,86.166336,86.38985,65.4022,127,16
1970-01-01 00:00:00.000000195,83.948425,85.52758,65.10803,127,17
1970-01-01 00:00:00.000000196,80.6938,85.60472,65.04726,127,18
1970-01-01 00:00:00.000000197,76.790436,85.10803,65.10513,127,19
1970-01-01 00:00:00.000000198,75.481674,84.377884,65.2662,127,20
1970-01-01 00:00:00.000000199,72.20045,83.92263,64.79747,127,21
1970-01-01 00:00:00.000000200,73.16465,84.45023,65.20832,127,22
1970-01-01 00:00:00.000000201,74.732086,84.80515,64.0789,127,23
1970-01-01 00:00:00.000000202,75.877594,85.381,62.475876,127,24
1970-01-01 00:00:00.000000203,72.804565,86.28182,60.53048,127,25
1970-01-01 00:00:00.000000204,74.27409,86.36863,58.608223,127,26
1970-01-01 00:00:00.000000205,74.77829,85.96738,56.0542,127,27
1970-01-01 00:00:00.000000206,74.92652,85.65488,53.072918,127,28
1970-01-01 00:00:00.000000207,75.79402,85.69442,49.236115,127,29
1970-01-01 00:00:00.000000208,71.81609,84.8071,46.43614,127,30
1970-01-01 00:00:00.000000209,65.59027,84.30459,46.276035,127,31
1970-01-01 00:00:00.000000082,0.23041417,100.0,100.0,129,10
1970-01-01 00:00:00.000000083,0.2306302,100.0,100.0,129,11
1970-01-01 00:00:00.000000084,0.23013465,100.0,100.0,129,12
