sequence_index,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000009,74.68942,198,6
1970-01-01 00:00:00.000000010,74.51292,198,6
1970-01-01 00:00:00.000000011,74.665306,198,6
1970-01-01 00:00:00.000000012,74.68557,198,6
1970-01-01 00:00:00.000000008,74.817696,198,7
1970-01-01 00:00:00.000000009,74.68942,198,7
1970-01-01 00:00:00.000000010,74.51292,198,7
1970-01-01 00:00:00.000000011,74.665306,198,7
1970-01-01 00:00:00.000000012,74.68557,198,7
1970-01-01 00:00:00.000000013,74.818665,198,7
1970-01-01 00:00:00.000000009,74.68942,198,8
1970-01-01 00:00:00.000000010,74.51292,198,8
1970-01-01 00:00:00.000000011,74.665306,198,8
1970-01-01 00:00:00.000000012,74.68557,198,8
1970-01-01 00:00:00.000000013,74.818665,198,8
1970-01-01 00:00:00.000000014,74.8669,198,8
1970-01-01 00:00:00.000000010,74.51292,198,9
1970-01-01 00:00:00.000000011,74.665306,198,9
1970-01-01 00:00:00.000000012,74.68557,198,9
1970-01-01 00:00:00.000000013,74.818665,198,9
1970-01-01 00:00:00.000000014,74.8669,198,9
1970-01-01 00:00:00.000000015,74.87847,198,9
1970-01-01 00:00:00.000000011,74.665306,198,10
1970-01-01 00:00:00.000000012,74.68557,198,10
1970-01-01 00:00:00.000000013,74.818665,198,10
1970-01-01 00:00:00.000000014,74.8669,198,10
1970-01-01 00:00:00.000000015,74.87847,198,10
1970-01-01 00:00:00.000000016,74.97395,198,10
1970-01-01 00:00:00.000000012,74.68557,198,11
1970-01-01 00:00:00.000000013,74.818665,198,11
1970-01-01 00:00:00.000000014,74.8669,198,11
1970-01-01 00:00:00.000000015,74.87847,198,11
1970-01-01 00:00:00.000000016,74.97395,198,11
1970-01-01 00:00:00.000000017,74.957565,198,11
1970-01-01 00:00:00.000000013,74.818665,198,12
1970-01-01 00:00:00.000000014,74.8669,198,12
1970-01-01 00:00:00.000000015,74.87847,198,12
1970-01-01 00:00:00.000000016,74.97395,198,12
1970-01-01 00:00:00.000000017,74.957565,198,12
1970-01-01 00:00:00.000000018,75.24886,198,12
1970-01-01 00:00:00.000000014,74.8669,198,13
1970-01-01 00:00:00.000000015,74.87847,198,13
1970-01-01 00:00:00.000000016,74.97395,198,13
1970-01-01 00:00:00.000000017,74.957565,198,13
1970-01-01 00:00:00.000000018,75.24886,198,13
1970-01-01 00:00:00.000000019,75.07911,198,13
1970-01-01 00:00:00.000000015,74.87847,198,14
1970-01-01 00:00:00.000000016,74.97395,198,14
1970-01-01 00:00:00.000000017,74.957565,198,14
1970-01-01 00:00:00.000000018,75.24886,198,14
1970-01-01 00:00:00.000000019,75.07911,198,14
1970-01-01 00:00:00.000000020,75.18134,198,14
1970-01-01 00:00:00.000000016,74.97395,198,15
1970-01-01 00:00:00.000000017,74.957565,198,15
1970-01-01 00:00:00.000000018,75.24886,198,15
1970-01-01 00:00:00.000000019,75.07911,198,15
