RunTag,InputChunkLength,OutputChunkLength,Model,MAE,RMSE,MAPE,MAE_return,RMSE_return,MAPE_return,MAE_first_chamber_filling,RMSE_first_chamber_filling,MAPE_first_chamber_filling,MAE_second_chamber_filling,RMSE_second_chamber_filling,MAPE_second_chamber_filling,MAE_gran1_blain,RMSE_gran1_blain,MAPE_gran1_blain
all_targets,120,30,LinearRegression,6.2616588973987914,7.353245277839604,1.1715526863973396,1.9474050023623666,2.4028389222428177,2.579858077179923,0.5196782303199095,0.6068597645562788,0.6059708023411687,0.5983866574445789,0.7100162049254292,1.00458910980877,21.98116569946829,25.693266219633863,0.4957927562594894
all_targets,120,30,Darts_DLinear,65.39544918252545,85.81699178193007,7.943030838128969,14.77737638948397,19.174811819629394,14.972905884962541,2.578539022635688,3.0181812741277336,2.9368396385570827,4.984773695389991,6.023764077181648,8.111185275468996,239.24110762259158,315.0512099567801,5.751192553527195
all_targets,120,30,Darts_NLinear,24.337184793201708,31.671255007161758,3.503285404781755,7.103282104400671,9.170794308408329,7.214808613546734,0.9699063672910548,1.1968571460985407,1.1139767234123665,2.2014207495753344,2.7534194582892746,3.5981792514713096,87.07412995153977,113.5639491158514,2.0861770306966028
all_targets,120,30,NeuralForecast_BiTCN,8.794682583327967,9.568677830838109,2.022892700803117,4.081830616827732,4.9677407410390515,5.510111573001924,0.6120129837359813,0.6775631433486252,0.7350909488789795,0.6858317934100511,0.782835397303417,1.147869815596387,29.799054939338017,31.846572041661407,0.6984984657351779
all_targets,120,30,NeuralForecast_TSMixer,5.522780491249039,6.25882386060922,1.3718580115018963,3.0550271886787352,3.63985958340295,3.5533941147690635,0.4756787387430835,0.546049220304947,0.5799651287111708,0.543844791192895,0.6436885283882634,0.9383264619644167,18.016571246381403,20.205698110340624,0.4157463405629288
all_targets,120,30,NeuralForecast_Nhits,5.365397531991045,6.263047731433682,1.9118614673039356,4.7434064425998335,5.674263232913569,5.814390045833516,0.42422184803636404,0.5017928181418515,0.5128263768213234,0.5519058365226124,0.6537330319689121,0.9556225433677811,15.74205600080541,18.22240184271042,0.36460690319312056
all_targets,120,30,NeuralForecast_XLinear,5.129133858354741,5.993301019364886,1.5597353142338835,4.103844901651335,5.0315770598570335,4.476882890748427,0.4064530843412886,0.4788325169526837,0.49153631280887267,0.5276550362309045,0.6299465510516582,0.9111223354204775,15.478582411195449,17.83284794959816,0.3593997179577557
all_targets,120,60,NaiveLastValue,7.6187003855448365,8.954676528641743,2.296060894050893,5.49906740556498,6.56534589517564,6.630622151708841,0.6345339753924485,0.7646421297023027,0.7654301544793307,0.7190693452128416,0.8492069665100902,1.2391562663127305,23.622130816009054,27.639511123178938,0.5490350037026763
all_targets,120,60,LinearRegression,10.847842550279537,12.969703869241263,1.256158855937168,2.0884859101061553,2.6839199553969615,1.8975914149736177,0.8110169125918123,0.9526017509700612,0.9364620386816985,0.7803473636794312,0.9220403564409345,1.3011719642679405,39.711520014740735,47.32025341415704,0.8894100058254097
all_targets,120,60,Darts_DLinear,88.38170214351274,106.70869943736217,9.80837402768877,21.813167270500706,26.867759963028035,20.81961523539029,2.112914133330074,2.645538403415618,2.411680880653245,4.980749327485703,6.027112320541883,8.169920874164818,324.61997784273495,391.2943870624647,7.832279120546674
all_targets,120,60,Darts_NLinear,23.505760160574873,29.259240632327632,2.8792292310803043,5.431375922606816,7.047569624738986,5.264936659936491,1.1636156415182857,1.4726730794834306,1.3471591206660003,1.7287045882252632,2.2365987302942347,2.8471121557145835,85.69934448994921,106.28012109479396,2.0577089880041552
all_targets,120,60,NeuralForecast_BiTCN,13.591028115232795,14.664718882579551,2.384700677772538,5.00736375978674,6.001293860614975,5.797481957966045,0.8828497332049442,0.9912353672740511,1.049102426839827,0.9597104515467856,1.0755618710232946,1.5786805385806197,47.51418851639282,50.59078443140583,1.1135377877036714
all_targets,120,60,NeuralForecast_TSMixer,8.644157496176023,9.683936641269263,1.6400387981742945,3.3055723299129727,3.9263279186121425,3.8078057214334575,0.7005807793596212,0.8279684039355042,0.8544957399319165,0.6999346991619891,0.8240616313388455,1.200614590911669,29.870542176269616,33.157388611190484,0.6972391404201453
all_targets,120,60,NeuralForecast_Nhits,7.772184622858971,9.113984180662918,2.2938862227755648,5.468028308813072,6.534974881824546,6.603438969195021,0.6317367208366033,0.7597860164891017,0.762228331741874,0.7200267174429031,0.8496963864060222,1.2424334896441165,24.268946744343328,28.31147943793194,0.5674441005212367
all_targets,120,60,NeuralForecast_XLinear,7.463884279213711,8.723810261932133,2.0789671802654386,4.769082032323234,5.825446811910308,5.816294964619167,0.6198599795480353,0.739054954539149,0.7501266739659962,0.6944679863347477,0.823209396666027,1.1957054522758181,23.77212711864884,27.507529884613025,0.5537416302007769
